 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,8,1
Throughput,57.31077818,60.1342364,126.8652461,95.99066361
Latency,139.5976185,133.0435158,63.06685469,10.41865728
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,8,8
Throughput,55.78955746,57.40881419,123.2872846,472.3969811
Latency,143.4038307,139.3592435,64.89691202,16.94272888
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,8,16
Throughput,55.24429773,56.45734986,122.0077838,659.794601
Latency,144.8191455,141.707705,65.57740669,24.26561036
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,16,1
Throughput,57.37227584,60.26966392,124.3009632,96.11040625
Latency,139.4479914,132.744581,128.7354785,10.40567804
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,16,8
Throughput,55.85000864,57.53648727,120.7505946,473.0690089
Latency,143.2486211,139.0500236,132.5201628,16.91867165
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,8,16,16
Throughput,55.30437592,56.58236913,119.4816222,660.7898502
Latency,144.6618342,141.3946177,133.9274468,24.22908625
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,1,1
Throughput,57.83185047,66.35445213,44.63246338,97.01248287
Latency,138.3398968,241.1449002,22.40619384,10.30892928
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,1,8
Throughput,56.30153396,63.31951933,43.43728352,478.1602976
Latency,142.0998629,252.7023332,23.02267492,16.73861063
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,1,16
Throughput,55.75303265,62.26078115,43.00909237,668.3486758
Latency,143.497772,256.9992444,23.25187499,23.95523933
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,8,1
Throughput,57.25745727,64.96751886,126.7404956,95.892688
Latency,139.7276113,246.2925524,63.12892358,10.42930125
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,8,8
Throughput,55.73692698,62.01287148,123.1645513,471.8684258
Latency,143.5392347,258.0265912,64.96157392,16.96169822
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,8,16
Throughput,55.19191364,60.98159102,121.8857678,659.0252196
Latency,144.9565897,262.3899022,65.64304632,24.29392108
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,16,1
Throughput,57.31891981,65.11445656,124.1773117,96.01233676
Latency,139.5777911,245.7368024,128.8636533,10.41630567
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,16,8
Throughput,55.79734378,62.15135234,120.629032,472.5397974
Latency,143.3838203,257.451711,132.6536928,16.93761062
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,8,16,16,16
Throughput,55.25195772,61.11717859,119.360802,660.0194031
Latency,144.7990692,261.8078288,134.0629959,24.25735084
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,1,1
Throughput,71.66430157,31.47729299,44.8353515,97.48590645
Latency,223.2788212,31.76991007,22.30480616,10.25887048
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,1,8
Throughput,69.74125722,30.07753761,43.63760767,480.6958781
Latency,229.4350767,33.24837999,22.91699081,16.65035885
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,1,16
Throughput,69.05241909,29.58840327,43.20850183,672.0280651
Latency,231.7236694,33.79800229,23.1445709,23.82416875
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,8,1
Throughput,70.9361854,30.84172247,127.3414219,96.36212752
Latency,225.57048,32.42458807,62.83105405,10.37849843
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,8,8
Throughput,69.02628551,29.47721115,123.7564342,474.3763127
Latency,231.8113948,33.92548934,64.65092326,16.8720681
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,8,16
Throughput,68.34212777,29.00016115,122.4744331,662.6597378
Latency,234.1318502,34.48354446,65.32757492,24.16076095
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,16,1
Throughput,71.0140794,30.9090999,124.7718905,96.48220124
Latency,225.3230732,32.35390922,128.2496505,10.36558344
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,16,8
Throughput,69.10277536,29.54087279,121.2142548,475.0506326
Latency,231.5548201,33.8523808,132.0133159,16.84812981
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,1,16,16
Throughput,68.41811763,29.06254831,119.9426984,663.6586938
Latency,233.8718246,34.40952241,133.4126714,24.1244171
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,1,1
Throughput,71.24603692,61.15857837,44.57473154,96.87030091
Latency,224.5895341,130.8153075,22.4352124,10.32405884
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,1,8
Throughput,69.32878458,58.37335116,43.38053623,477.3656071
Latency,230.8000111,137.0566585,23.05279025,16.76646308
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,1,16
Throughput,68.64201139,57.40143068,42.95269581,667.173607
Latency,233.1090419,139.3771682,23.28240325,23.99740329
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,8,1
Throughput,70.5206591,59.8874179,126.5646079,95.75200519
Latency,226.8995086,133.5918057,63.21664341,10.44462297
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,8,8
Throughput,68.6164892,57.1752343,122.9921825,471.0844479
Latency,233.195742,139.9285405,65.05260409,16.98991284
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,8,16
Throughput,67.93437441,56.2283061,121.714649,657.8677166
Latency,235.5370544,142.2849138,65.73532299,24.33663816
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,16,1
Throughput,70.59826054,60.02210515,124.0019056,95.87149415
Latency,226.6501183,133.2920485,129.0459145,10.43160659
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,16,8
Throughput,68.69269312,57.30222628,120.4572801,471.7546798
Latency,232.9370647,139.6184512,132.8428124,16.96578602
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,8,16,16
Throughput,68.01008069,56.35266416,119.190347,658.8600333
Latency,235.2748808,141.9709392,134.254698,24.30000802
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,1,1
Throughput,71.1789474,66.0790982,44.53292702,96.7716131
Latency,224.8012056,242.1496943,22.45627215,10.33458633
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,1,8
Throughput,69.26262329,63.05922035,43.33930043,476.8320581
Latency,231.0204618,253.7453859,23.07472323,16.78521508
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,1,16
Throughput,68.57618103,62.00563494,42.91166281,666.396104
Latency,233.3328022,258.056703,23.30466542,24.02538348
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,8,1
Throughput,70.45400835,64.69983609,126.4400416,95.65419521
Latency,227.1141447,247.3114744,63.27891553,10.45530199
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,8,8
Throughput,68.55075676,61.75962353,122.8696286,470.5570417
Latency,233.4193354,259.084576,65.11748173,17.00894658
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,8,16
Throughput,67.86896938,60.73328758,121.5928108,657.1001951
Latency,235.7640254,263.4625995,65.80118314,24.36504614
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,16,1
Throughput,70.53156292,64.84596617,123.878445,95.77359055
Latency,226.8644334,246.7541944,129.1745095,10.4422692
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,16,8
Throughput,68.62691486,61.89736167,120.3359034,471.2266198
Latency,233.1603177,258.5080785,132.9767884,16.98478924
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,25
Batchsize,16,16,16,16
Throughput,67.94463022,60.86815422,119.0697109,658.0914504
Latency,235.501504,262.8788755,134.3907031,24.32836966
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,1,1
Throughput,16.95547526,32.09404248,45.31532886,101.0274437
Latency,58.97897628,31.15940821,22.06856529,9.899277992
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,1,8
Throughput,16.3335702,29.99393584,43.53234539,601.5554897
Latency,61.22457939,33.34105011,22.97240229,13.30667591
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,1,16
Throughput,16.00651266,28.93902879,42.59863712,936.5061649
Latency,62.47554773,34.55638729,23.47590688,17.10041735
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,8,1
Throughput,16.80231345,31.44196402,128.7923611,99.87456532
Latency,59.51659137,31.80560644,62.12330484,10.01353668
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,8,8
Throughput,16.18348039,29.39506985,123.4527772,593.9946799
Latency,61.79238302,34.02028767,64.80992599,13.47595373
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,8,16
Throughput,15.85802648,28.36605742,120.6651476,924.0147441
Latency,63.06052658,35.25437857,66.30699683,17.33138029
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,16,1
Throughput,16.81871473,31.51108076,126.2157553,99.9977563
Latency,59.4585529,31.73584582,126.7826975,10.00120183
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,16,8
Throughput,16.19955305,29.45857701,120.9160841,594.8018772
Latency,61.73107562,33.94694842,132.338813,13.45767631
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,1,16,16
Throughput,15.8739276,28.42683331,118.1517022,925.3475286
Latency,62.99735903,35.17900763,135.4347631,17.3064403
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,1,1
Throughput,16.86346982,62.39000597,45.05315073,100.3952509
Latency,59.30075445,128.2334845,22.19698337,9.961607973
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,1,8
Throughput,16.24294374,58.20930917,43.2754579,597.5066411
Latency,61.56617253,137.4428814,23.10876299,13.39679216
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,1,16
Throughput,15.91660725,56.11419159,42.34449882,929.9148921
Latency,62.82843713,142.5742502,23.61679599,17.22151492
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,8,1
Throughput,16.71074266,61.08451637,128.009997,99.24792652
Latency,59.84272238,130.9739052,62.50293866,10.0767547
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,8,8
Throughput,16.09327785,57.01418081,122.6891585,589.9882727
Latency,62.13872273,140.3237882,65.21325503,13.56741119
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,8,16
Throughput,15.76853942,54.97257943,119.9112254,917.5002981
Latency,63.41839191,145.5349185,66.72384205,17.4543257
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,16,1
Throughput,16.72709745,61.22281779,125.4400124,99.37052514
Latency,59.78421259,130.6780548,127.566647,10.06432369
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,16,8
Throughput,16.10930517,57.1408569,120.1597596,590.7909491
Latency,62.07690126,140.0127204,133.1716979,13.54898849
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,8,16,16
Throughput,15.78439578,55.09361483,117.4054095,918.8249061
Latency,63.35468537,145.2152094,136.2955608,17.42918552
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,1,1
Throughput,16.84870566,67.41493614,45.01109651,100.293901
Latency,59.35271758,237.3517686,22.21772127,9.97167348
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,1,8
Throughput,16.22840073,62.88171491,43.2342516,596.8578101
Latency,61.62134392,254.461626,23.13078688,13.41134702
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,1,16
Throughput,15.90217987,60.61071778,42.30373313,928.8589257
Latency,62.88543785,263.9953542,23.6395532,17.2410753
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,8,1
Throughput,16.6960482,65.99821424,127.8845417,99.14746582
Latency,59.89539007,242.4464411,62.56424665,10.08696394
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,8,8
Throughput,16.07880282,61.58537157,122.5667061,589.3462324
Latency,62.19466261,259.8175953,65.27839967,13.58218316
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,8,16
Throughput,15.75417913,59.37271782,119.7903263,916.4566189
Latency,63.47619835,269.4996816,66.79117558,17.47418523
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,16,1
Throughput,16.71239553,66.14828763,125.3156297,99.2699696
Latency,59.836804,241.8964282,127.6932485,10.07451736
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,16,8
Throughput,16.09482286,61.72276584,120.0384871,590.1481855
Latency,62.1327579,259.2392788,133.3062228,13.56373694
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,1,16,16,16
Throughput,15.77002831,59.50396326,117.2857439,917.7799191
Latency,63.41240453,268.9052917,136.434606,17.44901264
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,1,1
Throughput,58.19741426,31.58346886,44.91766075,100.0463124
Latency,137.4709716,31.66311071,22.26393557,9.996348361
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,1,8
Throughput,55.92620515,29.52254066,43.14386721,595.1980766
Latency,143.0534631,33.87340095,23.17924275,13.44872329
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,1,16
Throughput,54.73589408,28.48672981,42.214929,926.0805129
Latency,146.1641972,35.10504193,23.68927976,17.29275479
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,8,1
Throughput,57.62078633,30.94505333,127.5904415,98.90298452
Latency,138.8466053,32.31632006,62.70844131,10.11189579
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,8,8
Throughput,55.3640981,28.93579554,122.2836119,587.7107973
Latency,144.5057935,34.56024846,65.42950513,13.61995682
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,8,16
Throughput,54.18132628,27.92514994,119.512904,913.7228139
Latency,147.6601668,35.81099109,66.94619812,17.52642017
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,16,1
Throughput,57.68248769,31.01273053,125.0197513,99.02515717
Latency,138.6980933,32.24580024,127.9954171,10.09942141
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,16,8
Throughput,55.42424779,28.99802472,119.7540667,588.5101646
Latency,144.3489757,34.48608497,133.622793,13.6014676
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,1,16,16
Throughput,54.2406703,27.98472431,117.00722,915.0413715
Latency,147.4986223,35.7347581,136.7593377,17.50118747
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,1,1
Throughput,57.8630372,61.37054974,44.65677013,99.41831072
Latency,138.2653392,130.3635038,22.39399865,10.05948672
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,1,8
Throughput,55.59825397,57.27102997,42.88822613,591.1811325
Latency,143.8972303,139.694499,23.31739994,13.54005123
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,1,16
Throughput,54.41128585,55.21534109,41.96201593,919.5468559
Latency,147.0361406,144.895089,23.83205368,17.41551389
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,8,1
Throughput,57.28845958,60.09347557,126.8126637,98.28047602
Latency,139.6520003,133.1337526,63.09300189,10.17593835
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,8,8
Throughput,55.0381328,56.10099303,121.5244063,583.7357452
Latency,145.3615879,142.607791,65.83821734,13.71265109
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,8,16
Throughput,53.85867071,54.09725542,118.7633062,907.2648842
Latency,148.5447199,147.8896288,67.36869273,17.65106227
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,16,1
Throughput,57.34994183,60.22878545,124.2487666,98.40206278
Latency,139.5022942,132.8346721,128.7895534,10.16336604
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,16,8
Throughput,55.09807025,56.22502546,119.0023129,584.5306499
Latency,145.2034674,142.2932154,134.4668076,13.69401385
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,8,16,16
Throughput,53.91780604,54.21581108,116.2654021,908.5753818
Latency,148.3818094,147.5662503,137.631815,17.62562554
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,1,1
Throughput,57.80939787,66.30903796,44.61492224,99.31763189
Latency,138.3936236,241.3100464,22.41500285,10.06968309
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,1,8
Throughput,55.54564462,61.86435012,42.84721957,590.5374069
Latency,144.0335134,258.6460131,23.33971472,13.55480228
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,1,16
Throughput,54.35921233,59.63633247,41.92144659,918.5001053
Latency,147.1769867,268.3084624,23.85511612,17.43534332
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,8,1
Throughput,57.23514884,64.92332328,126.687943,98.18067668
Latency,139.7820696,246.4602017,63.15510746,10.18628106
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,8,8
Throughput,54.98584172,60.59536796,121.4026608,583.0987225
Latency,145.4998181,264.0622247,65.90423366,13.72762332
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,8,16
Throughput,53.80691014,58.42397833,118.6430999,906.2302452
Latency,148.6876078,273.8757984,67.43694116,17.67119655
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,16,1
Throughput,57.29659597,65.07013265,124.1251459,98.30216963
Latency,139.6321702,245.9041806,128.917804,10.17369291
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,10,10,10,50
Batchsize,8,16,16,8
Throughput,55.04574515,60.72987974,118.8817725,583.8929132
Latency,145.3414867,263.4773828,134.6031346,13.70896212
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
