g10b1g10b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,8296,8794,120.54001928640308,113.8,Avg request latency: 8296 usec (overhead 51 usec + queue 37 usec + compute input 98 usec + compute infer 1528 usec + compute output 6582 usec),Avg latency: 8794 usec (standard deviation 174 usec)
resnet50,40,1,6902,7399,144.88554042306578,135.2,Avg request latency: 6902 usec (overhead 50 usec + queue 31 usec + compute input 94 usec + compute infer 5973 usec + compute output 754 usec),Avg latency: 7399 usec (standard deviation 204 usec)
 
g40b1g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,8929,9423,111.99462425803561,106.2,Avg request latency: 8929 usec (overhead 56 usec + queue 37 usec + compute input 99 usec + compute infer 1518 usec + compute output 7219 usec),Avg latency: 9423 usec (standard deviation 516 usec)
resnet50,40,8,21877,25115,365.68085203638526,320,Avg request latency: 21877 usec (overhead 55 usec + queue 41 usec + compute input 477 usec + compute infer 8996 usec + compute output 12308 usec),Avg latency: 25115 usec (standard deviation 408 usec)
 
g40b1g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,9147,9647,109.32546190007653,103.8,Avg request latency: 9147 usec (overhead 58 usec + queue 35 usec + compute input 98 usec + compute infer 1527 usec + compute output 7429 usec),Avg latency: 9647 usec (standard deviation 684 usec)
resnet50,40,16,36020,42489,444.1976679622432,377.6,Avg request latency: 36020 usec (overhead 69 usec + queue 33 usec + compute input 877 usec + compute infer 9438 usec + compute output 25603 usec),Avg latency: 42489 usec (standard deviation 592 usec)
 
g40b8g40b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,8,46059,49398,173.69026683167243,163.2,Avg request latency: 46059 usec (overhead 58 usec + queue 40 usec + compute input 481 usec + compute infer 1567 usec + compute output 43913 usec),Avg latency: 49398 usec (standard deviation 572 usec)
resnet50,40,1,6828,7297,146.45577035735207,137,Avg request latency: 6828 usec (overhead 52 usec + queue 28 usec + compute input 93 usec + compute infer 5919 usec + compute output 736 usec),Avg latency: 7297 usec (standard deviation 220 usec)
 
g40b8g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,8,49171,52475,162.6975249639015,152,Avg request latency: 49171 usec (overhead 67 usec + queue 38 usec + compute input 496 usec + compute infer 1642 usec + compute output 46928 usec),Avg latency: 52475 usec (standard deviation 602 usec)
resnet50,40,8,21897,25155,365.3468511668265,318.4,Avg request latency: 21897 usec (overhead 65 usec + queue 40 usec + compute input 484 usec + compute infer 8973 usec + compute output 12335 usec),Avg latency: 25155 usec (standard deviation 686 usec)
 
g40b8g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,8,47002,50267,170.20552316922684,158.4,Avg request latency: 47002 usec (overhead 70 usec + queue 41 usec + compute input 478 usec + compute infer 1648 usec + compute output 44765 usec),Avg latency: 50267 usec (standard deviation 3417 usec)
resnet50,40,16,36174,42580,442.3066290706032,377.6,Avg request latency: 36174 usec (overhead 81 usec + queue 37 usec + compute input 886 usec + compute infer 9403 usec + compute output 25767 usec),Avg latency: 42580 usec (standard deviation 888 usec)
 
g40b16g40b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,56603,63179,282.67052983057437,256,Avg request latency: 56603 usec (overhead 66 usec + queue 34 usec + compute input 883 usec + compute infer 1569 usec + compute output 54051 usec),Avg latency: 63179 usec (standard deviation 609 usec)
resnet50,40,1,6980,7458,143.26647564469914,134,Avg request latency: 6980 usec (overhead 52 usec + queue 23 usec + compute input 93 usec + compute infer 5930 usec + compute output 882 usec),Avg latency: 7458 usec (standard deviation 385 usec)
 
g40b16g40b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,60823,67382,263.0583825197705,236.8,Avg request latency: 60823 usec (overhead 81 usec + queue 33 usec + compute input 904 usec + compute infer 1620 usec + compute output 58185 usec),Avg latency: 67382 usec (standard deviation 1068 usec)
resnet50,40,8,23359,26661,342.4804144013014,300.8,Avg request latency: 23359 usec (overhead 69 usec + queue 41 usec + compute input 483 usec + compute infer 9095 usec + compute output 13671 usec),Avg latency: 26661 usec (standard deviation 1705 usec)
 
g40b16g40b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,63006,69687,253.94406881884265,227.2,Avg request latency: 63006 usec (overhead 80 usec + queue 38 usec + compute input 922 usec + compute infer 1629 usec + compute output 60337 usec),Avg latency: 69687 usec (standard deviation 1678 usec)
