,,,,,,,,,,,,,,,,hit sum,miss sum,hit+miss sum,hit rate,l1 read from l2,l1 write to l2,l1 read+write from/to l2,l2 read from dram,l2 write to dram,l2 read+write from/to dram,,,,,,,,,,,,,
resnet50,75,8,15.41034765,500,2.212169374,0.167611721,,mobilenet,25,16,19.26202854,396,5.321392715,0.381718078,,16223788,50479016,66702804,0.243224977,64999170,41099302,106098472,51526576,31285129,82811705,,1.262626263,,12849240.1,39979380.67,52828620.77,0.192634182,51479342.64,32550647.18,84029989.82,40809048.19,24777822.17,65586870.36
resnet50,75,8,15.63037138,500,2.4321931,0.184282486,,mobilenet,25,32,35.23663568,219,9.429649458,0.365391347,,21770914,103030464,124801378,0.1744445,121587800,80216963,201804763,105019033,70789926,175808959,,2.283105023,,9535660.332,45127343.23,54663003.56,0.076406691,53255456.4,35135029.79,88390486.19,45998336.45,31005987.59,77004324.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,22.72001188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,75,16,23.32766579,216,0.607653908,0.026745316,,mobilenet,10,1,9.857856463,500,4.090443653,0.709233722,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.432,,4680377.315,6840388.889,11520766.2,0.940406789,10978268.52,7162273.148,18140541.67,8162354.167,1505229.167,9667583.333
resnet50,75,16,23.86235424,500,1.14234236,0.050279127,,mobilenet,10,8,30.99356857,381,11.5641805,0.595190155,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,1.312335958,,8453550.276,17356008.47,25809558.74,0.249582156,25077849.77,15906393.38,40984243.15,18572077.41,9900594.372,28472671.78
resnet50,75,16,24.0580622,500,1.338050319,0.058893029,,mobilenet,10,16,52.35179131,227,18.50829781,0.546879057,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,2.202643172,,8558458.874,21721929.64,30280388.51,0.128318708,29535112.1,18679418.68,48214530.78,23003010.95,14311254.95,37314265.9
resnet50,75,16,24.17367532,500,1.453663436,0.063981632,,mobilenet,10,32,95.13675776,124,32.66618628,0.522905194,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,4.032258065,,5983959.264,25027309.86,31011269.12,0.047854278,30189003.05,19915684.39,50104687.44,26294768.91,17425995.28,43720764.19
resnet50,75,16,23.65151975,138,0.931507868,0.040999445,,mobilenet,25,1,6.378352843,500,1.18213172,0.227498348,,2101877,2955048,5056925,0.415643301,4822791,3093477,7916268,3124990,611317,3736307,,0.276,,7615496.377,10706695.65,18322192.03,1.505953989,17473880.43,11208250,28682130.43,11322427.54,2214916.667,13537344.2
resnet50,75,16,25.58794528,277,2.867933404,0.126229397,,mobilenet,25,8,13.95333009,500,5.898332976,0.732257615,,10260681,23747778,34008459,0.301709672,33069815,20856593,53926408,24623982,12632991,37256973,,0.554,,18521084.84,42866025.27,61387110.11,0.544602295,59692806.86,37647279.78,97340086.64,44447620.94,22803232.85,67250853.79
resnet50,75,16,26.43596945,449,3.715957568,0.163554385,,mobilenet,25,16,23.49348344,500,9.552847624,0.685251932,,16223788,50479016,66702804,0.243224977,64999170,41099302,106098472,51526576,31285129,82811705,,0.898,,18066579.06,56212712.69,74279291.76,0.270851868,72382149.22,45767596.88,118149746.1,57379260.58,34838673.72,92217934.3
resnet50,75,16,26.8891731,500,4.169161223,0.183501718,,mobilenet,25,32,42.8252647,311,17.01827848,0.65944463,,21770914,103030464,124801378,0.1744445,121587800,80216963,201804763,105019033,70789926,175808959,,1.607717042,,13541508.51,64084948.61,77626457.12,0.108504479,75627611.6,49894950.99,125522562.6,65321838.53,44031333.97,109353172.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,42.03883453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,75,32,43.22917947,126,1.190344943,0.028315365,,mobilenet,10,1,10.64546086,500,4.878048047,0.845794849,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.252,,8023503.968,11726380.95,19749884.92,1.612125923,18819888.89,12278182.54,31098071.43,13992607.14,2580392.857,16573000
resnet50,75,32,44.20894501,382,2.17011048,0.051621566,,mobilenet,10,8,33.40433112,500,13.97494305,0.719268306,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,0.764,,14520808.9,29812714.66,44333523.56,0.428711567,43076654.45,27322685.86,70399340.31,31901577.23,17006421.47,48907998.69
resnet50,75,32,44.70060224,500,2.661767712,0.063316877,,mobilenet,10,16,56.35796431,393,22.51447081,0.665252564,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,1.272264631,,14817067.57,37606688.76,52423756.33,0.222155296,51133476.02,32339257.88,83472733.9,39824596.05,24776754.17,64601350.22
resnet50,75,32,44.89507237,500,2.856237842,0.067942841,,mobilenet,10,32,102.2586715,216,39.7881,0.636909493,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,2.314814815,,10423670.98,43595959.1,54019630.08,0.083359065,52587295.63,34691837.33,87279132.96,45803791.01,30354959.52,76158750.53
resnet50,75,32,43.92319748,75,1.884362949,0.044824339,,mobilenet,25,1,6.428001465,500,1.231780342,0.237053103,,2101877,2955048,5056925,0.415643301,4822791,3093477,7916268,3124990,611317,3736307,,0.15,,14012513.33,19700320,33712833.33,2.77095534,32151940,20623180,52775120,20833266.67,4075446.667,24908713.33
resnet50,75,32,47.22574241,163,5.18690788,0.123383722,,mobilenet,25,8,15.11041081,500,7.055413694,0.875905179,,10260681,23747778,34008459,0.301709672,33069815,20856593,53926408,24623982,12632991,37256973,,0.326,,31474481.6,72845944.79,104320426.4,0.92548979,101441150.3,63977279.14,165418429.4,75533687.12,38751506.13,114285193.3
resnet50,75,32,48.94026231,262,6.901427777,0.164167914,,mobilenet,25,16,25.30618392,500,11.3655481,0.815281903,,16223788,50479016,66702804,0.243224977,64999170,41099302,106098472,51526576,31285129,82811705,,0.524,,30961427.48,96334000,127295427.5,0.464169804,124044217.6,78433782.44,202478000,98333160.31,59704444.66,158037605
resnet50,75,32,49.7956874,468,7.756852868,0.184516363,,mobilenet,25,32,46.15355691,500,20.34657069,0.788413281,,21770914,103030464,124801378,0.1744445,121587800,80216963,201804763,105019033,70789926,175808959,,0.936,,23259523.5,110075282.1,133334805.6,0.186372329,129901495.7,85701883.55,215603379.3,112199821.6,75630262.82,187830084.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,5.84105279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,90,1,6.732084496,495,0.891031706,0.152546422,,mobilenet,10,1,6.575853439,500,0.808440629,0.14017388,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.99,,2042346.465,2984896.97,5027243.434,0.410359326,4790517.172,3125355.556,7915872.727,3561754.545,656827.2727,4218581.818
resnet50,90,1,6.337759117,500,0.496706327,0.085037123,,mobilenet,10,8,20.90882071,150,1.479432642,0.076144068,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,3.333333333,,3328169.4,6833074.2,10161243.6,0.098260691,9873169.2,6262359.6,16135528.8,7311841.5,3897871.8,11209713.3
resnet50,90,1,6.386371198,500,0.545318408,0.09335961,,mobilenet,10,16,35.79255382,87,1.949060325,0.0575904,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,5.747126437,,3280114.194,8325144.84,11605259.03,0.049179417,11319624.46,7159072.356,18478696.82,8816131.95,5484930.312,14301062.26
resnet50,90,1,6.751414011,500,0.910361221,0.155855674,,mobilenet,10,32,64.59638313,50,2.125811653,0.034029009,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,10,,2412886.8,10091657.2,12504544,0.01929608,12172985.1,8030517.9,20203503,10602729.4,7026611,17629340.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,10.8069846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,90,8,12.33526446,356,1.528279855,0.141415937,,mobilenet,10,1,8.632504375,500,2.865091565,0.496772411,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.712,,2839779.494,4150348.315,6990127.809,0.570583894,6660971.91,4345648.876,11006620.79,4952439.607,913285.1124,5865724.719
resnet50,90,8,12.57000691,500,1.763022312,0.163137302,,mobilenet,10,8,27.23643355,228,7.807045478,0.401816334,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,2.192982456,,5058817.488,10386272.78,15445090.27,0.149356251,15007217.18,9518786.592,24526003.78,11113999.08,5924765.136,17038764.22
resnet50,90,8,12.65169172,500,1.844707123,0.170695822,,mobilenet,10,16,46.31541819,134,12.47192469,0.36851765,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,3.731343284,,5052129.908,12822636.88,17874766.79,0.075747607,17434823.88,11026617.19,28461441.08,13578869.9,8448053.584,22026923.48
resnet50,90,8,12.70614984,500,1.899165239,0.175734982,,mobilenet,10,32,84.01157411,73,21.54100263,0.344818402,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,6.849315068,,3522814.728,14733819.51,18256634.24,0.028172277,17772558.25,11724556.13,29497114.38,15479984.92,10258852.06,25738836.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,20.38776258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,90,16,21.65866143,253,1.270898851,0.062336357,,mobilenet,10,1,10.72889972,500,4.961486913,0.860262145,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.506,,3995895.257,5840015.81,9835911.067,0.802876942,9372750.988,6114826.087,15487577.08,6968650.198,1285096.838,8253747.036
resnet50,90,16,22.15463953,500,1.76687695,0.086663602,,mobilenet,10,8,34.12761145,321,14.69822338,0.756494406,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,1.557632399,,7122282.516,14622778.79,21745061.3,0.210277879,21128582.09,13401449.54,34530031.63,15647340.81,8341445.652,23988786.46
resnet50,90,16,22.4041224,500,2.016359822,0.098900496,,mobilenet,10,16,57.79232043,191,23.94882693,0.707634598,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,2.617801047,,7201170.242,18277042.12,25478212.36,0.107968604,24851129.57,15717043.91,40568173.47,19354956.35,12041628.62,31396584.97
resnet50,90,16,22.46740451,500,2.07964193,0.102004422,,mobilenet,10,32,104.6153543,104,42.14478284,0.674634181,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,4.807692308,,5018804.544,20990646.98,26009451.52,0.040135846,25319809.01,16703477.23,42023286.24,22053677.15,14615350.88,36669028.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,38.23993004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,90,32,40.7415714,148,2.501641361,0.065419611,,mobilenet,10,1,11.79381657,500,6.026403758,1.044905915,,2021923,2955048,4976971,0.406255733,4742612,3094102,7836714,3526137,650259,4176396,,0.296,,6830820.946,9983270.27,16814091.22,1.372485583,16022337.84,10453047.3,26475385.14,11912625,2196820.946,14109445.95
resnet50,90,32,41.71898699,450,3.479056954,0.090979689,,mobilenet,10,8,37.18139556,500,17.75200749,0.913667864,,11093898,22776914,33870812,0.327535637,32910564,20874532,53785096,24372805,12992906,37365711,,0.9,,12326553.33,25307682.22,37634235.56,0.363928486,36567293.33,23193924.44,59761217.78,27080894.44,14436562.22,41517456.67
resnet50,90,32,42.17128418,500,3.93135414,0.102807566,,mobilenet,10,16,62.47647429,334,28.63298079,0.846040932,,18851231,47845660,66696891,0.282640326,65055313,41144094,106199407,50667425,31522588,82190013,,1.497005988,,12592622.31,31960900.88,44553523.19,0.188803738,43456949.08,27484254.79,70941203.88,33845839.9,21057088.78,54902928.68
resnet50,90,32,42.41328489,500,4.173354849,0.109136048,,mobilenet,10,32,113.2656532,184,50.79508176,0.813104163,,24128868,100916572,125045440,0.192960799,121729851,80305179,202035030,106027294,70266110,176293404,,2.717391304,,8879423.424,37137298.5,46016721.92,0.071009574,44796585.17,29552305.87,74348891.04,39018044.19,25857928.48,64875972.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,5.76741281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,1,6.375679683,500,0.608266873,0.105466158,,resnet50,10,1,17.24305959,191,0.844048038,0.051469446,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,2.617801047,,7825746.354,3985095.052,11810841.41,0.253109411,11258847.2,3117319.022,14376166.23,4478776.572,729134.478,5207911.05
mobilenet,10,1,6.422190789,500,0.654777979,0.113530625,,resnet50,10,8,71.56877185,47,3.218097339,0.047082159,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,10.63829787,,7335521.616,6928279.588,14263801.2,0.048341885,13818191.57,3847845.632,17666037.2,7461278.106,2709542.668,10170820.77
mobilenet,10,1,6.434326273,500,0.666913463,0.115634772,,resnet50,10,16,115.2315211,30,4.594135298,0.041524258,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,16.66666667,,5760961.2,9866832.6,15627793.8,0.022118136,14984297.58,5890046.1,20874343.68,10423871.52,5022780.6,15446652.12
mobilenet,10,1,6.499079615,500,0.731666805,0.126862222,,resnet50,10,32,207.5004928,17,3.802817169,0.018668928,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,29.41176471,,5342424.522,11652744.59,16995169.11,0.010687886,16373301.39,6417721.272,22791022.66,12202121.52,5800084.072,18002205.59
mobilenet,10,1,6.46390803,500,0.69649522,0.120763892,,resnet50,25,1,7.559267679,435,0.521853944,0.074154222,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,1.149425287,,17713803.78,9065467.86,26779271.64,0.575482765,25527768.81,7100584.17,32628352.98,9600035.88,2214054.3,11814090.18
mobilenet,10,1,6.702929847,500,0.935517037,0.1622074,,resnet50,25,8,28.67269738,121,0.879054523,0.031627899,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,4.132231405,,19467090.81,17026920.11,36494010.92,0.129090661,35486241.36,9898607.554,45384848.92,17554162.85,7489020.33,25043183.18
mobilenet,10,1,7.078221562,500,1.310808752,0.227278469,,resnet50,25,16,47.75423426,77,2.034422554,0.044497614,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,6.493506494,,14180768.45,25899249.38,40080017.82,0.05448696,38637593.15,15103566.02,53741159.16,26383372.09,12749629.97,39133002.06
mobilenet,10,1,7.168777081,500,1.401364271,0.242979706,,resnet50,25,32,86.37576365,43,3.271074929,0.039360895,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,11.62790698,,12894416.19,29965528.34,42859944.53,0.025873104,41313982.04,16222552.21,57536534.25,30475934.98,14618970.67,45094905.65
mobilenet,10,1,6.702731066,500,0.935318256,0.162172934,,resnet50,50,1,6.907626167,491,0.483913842,0.075332427,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,1.018329939,,20072948.09,10248108.79,30321056.88,0.650097228,28882449.47,8013239.804,36895689.27,10584164.9,1642720.042,12226884.95
mobilenet,10,1,7.456678149,500,1.689265339,0.292898288,,resnet50,50,8,16.37105464,234,0.333747751,0.020810711,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,2.136752137,,38565100.08,31455728.93,70020829.01,0.257758543,68337452.66,19135854.5,87473307.17,32067257.04,13226686.2,45293943.24
mobilenet,10,1,8.408515514,500,2.641102704,0.457935437,,resnet50,50,16,28.4165307,152,0.782771957,0.028326655,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,3.289473684,,28851778.16,49657833.95,78509612.11,0.111718047,76073585.63,29816894.26,105890479.9,50428638.42,25205476.61,75634115.02
mobilenet,10,1,8.908839306,500,3.141426496,0.544685563,,resnet50,50,32,51.86008372,89,1.579917669,0.031422284,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,5.617977528,,27097659.3,61517193.38,88614852.68,0.054430868,85819302.16,33569243.39,119388545.5,62197842.24,29881869.44,92079711.68
mobilenet,10,1,6.605098272,470,0.837685462,0.145244582,,resnet50,75,1,6.264493193,500,0.02915975,0.004676534,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.94,,21344984.04,11090946.81,32435930.85,0.700070238,30922863.83,8679044.681,39601908.51,11488210.64,2687120.213,14175330.85
mobilenet,10,1,8.125904971,500,2.358492161,0.408934168,,resnet50,75,8,13.71778259,303,0.51960431,0.039369396,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,1.650165017,,50718336.14,39650567.88,90368904.02,0.340109378,88252773.23,24767058.2,113019831.4,40224029.32,18495949.01,58719978.32
mobilenet,10,1,9.857856463,500,4.090443653,0.709233722,,resnet50,75,16,23.32766579,216,0.607653908,0.026745316,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,2.314814815,,42199113.89,68756821.06,110955934.9,0.164299613,107821663.9,42355706.54,150177370.5,69562026.72,35588576.88,105150603.6
mobilenet,10,1,10.64546086,500,4.878048047,0.845794849,,resnet50,75,32,43.22917947,126,1.190344943,0.028315365,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,3.968253968,,38639842.67,86230893.17,124870735.8,0.077978561,121102587.6,47512949.65,168615537.3,86977470.38,42593494.86,129570965.2
mobilenet,10,1,6.575853439,500,0.808440629,0.14017388,,resnet50,90,1,6.732084496,495,0.891031706,0.152546422,,,1.01010101,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,1,8.632504375,500,2.865091565,0.496772411,,resnet50,90,8,12.33526446,356,1.528279855,0.141415937,,,1.404494382,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,1,10.72889972,500,4.961486913,0.860262145,,resnet50,90,16,21.65866143,253,1.270898851,0.062336357,,,1.976284585,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,1,11.79381657,500,6.026403758,1.044905915,,resnet50,90,32,40.7415714,148,2.501641361,0.065419611,,,3.378378378,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,19.42938807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,8,20.01381825,434,0.584430183,0.030079701,,resnet50,10,1,17.55077374,500,1.151762185,0.070233635,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,0.868,,23601667.05,12018647.47,35620314.52,0.763352627,33955555.3,9401521.889,43357077.19,13507541.47,2198996.544,15706538.02
mobilenet,10,8,20.16641416,500,0.737026088,0.037933572,,resnet50,10,8,71.05005009,145,2.699375581,0.039493035,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,3.448275862,,22630864.56,21374479.58,44005344.14,0.149139857,42630591.02,11871013.12,54501604.14,23018836.71,8359227.38,31378064.09
mobilenet,10,8,20.31571931,500,0.886331237,0.045618073,,resnet50,10,16,114.3941833,91,3.756797516,0.03395595,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,5.494505495,,17474915.64,29929392.22,47404307.86,0.06709168,45452369.33,17866473.17,63318842.5,31619076.94,15235767.82,46854844.76
mobilenet,10,8,20.41141832,500,0.98203025,0.05054355,,resnet50,10,32,208.5729556,50,4.875280027,0.023933901,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,10,,15713013.3,34272778.2,49985791.5,0.031434959,48156768.8,18875650.8,67032419.6,35888592.7,17059070.8,52947663.5
mobilenet,10,8,20.37794963,182,0.948561561,0.048820969,,resnet50,25,1,7.461629445,500,0.42421571,0.060280058,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.364,,55935972.53,28626587.91,84562560.44,1.81723748,80610612.64,22421953.3,103032565.9,30314626.37,6991456.044,37306082.42
mobilenet,10,8,21.01714757,500,1.587759502,0.081719481,,resnet50,25,8,28.87836121,369,1.084718348,0.03902757,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,1.35501355,,59366582.71,51925070.41,111291653.1,0.393673171,108218372.4,30186662.71,138405035.1,53532942.89,22838417.37,76371360.26
mobilenet,10,8,21.8022885,500,2.372900432,0.122129448,,resnet50,25,16,47.65145285,232,1.931641144,0.042249543,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,2.155172414,,42726471.17,78034102.02,120760573.2,0.164168504,116414566.4,45506848.26,161921414.6,79492757.47,38414469.52,117907227
mobilenet,10,8,22.12175833,500,2.692370257,0.138572056,,resnet50,25,32,86.48842996,130,3.383741245,0.040716611,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,3.846153846,,38983118.72,90593457.76,129576576.5,0.078221011,124902736.4,49044925.28,173947661.7,92136547.62,44196888.06,136333435.7
mobilenet,10,8,20.63131169,159,1.201923623,0.061861116,,resnet50,50,1,6.629568637,500,0.205856312,0.032046316,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.318,,64279509.43,32817471.7,97096981.13,2.081803366,92490135.22,25660761.01,118150896.2,33893622.64,5260474.843,39154097.48
mobilenet,10,8,23.47979699,352,4.050408919,0.208468167,,resnet50,50,8,16.72238519,500,0.685078295,0.042717789,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,0.704,,117051221.6,95473147.73,212524369.3,0.782338234,207415054,58080366.48,265495420.5,97329232.95,40145099.43,137474332.4
mobilenet,10,8,26.2424589,500,6.81307083,0.350658024,,resnet50,50,16,28.74161884,461,1.107860097,0.040090822,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,1.084598698,,87504406.13,150606983.2,238111389.4,0.338829078,230723177.5,90431501.66,321154679.1,152944752,76445557.34,229390309.4
mobilenet,10,8,27.47884985,500,8.049461776,0.414293119,,resnet50,50,32,52.37971125,266,2.099545202,0.041756927,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,1.879699248,,80988509.81,183860375.7,264848885.5,0.162681021,256493644.7,100330547.7,356824192.3,185894674.6,89309856.97,275204531.5
mobilenet,10,8,20.62293542,165,1.193547346,0.061430002,,resnet50,75,1,6.853401732,500,0.618068289,0.099123534,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.33,,60800863.64,31592393.94,92393257.58,1.994139466,88083309.09,24722127.27,112805436.4,32723993.94,7654221.212,40378215.15
mobilenet,10,8,25.60970563,270,6.180317558,0.31809121,,resnet50,75,8,13.96518436,500,0.767006081,0.058114542,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,0.54,,154988192.6,121166629.6,276154822.2,1.039327031,269688220.4,75684690.74,345372911.1,122919048.1,56521051.85,179440100
mobilenet,10,8,30.99356857,381,11.5641805,0.595190155,,resnet50,75,16,23.86235424,500,1.14234236,0.050279127,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,0.762,,128193089.2,208870482.9,337063572.2,0.499111783,327542237.5,128668788.7,456211026.2,211316548.6,108111502.6,319428051.2
mobilenet,10,8,33.40433112,500,13.97494305,0.719268306,,resnet50,75,32,44.20894501,382,2.17011048,0.051621566,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,1.308900524,,117146189.7,261430168.2,378576357.9,0.236411194,367152289.5,144047196.6,511199486.1,263693600.7,129132659,392826259.7
mobilenet,10,8,20.90882071,150,1.479432642,0.076144068,,resnet50,90,1,6.337759117,500,0.496706327,0.085037123,,,0.3,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,8,27.23643355,228,7.807045478,0.401816334,,resnet50,90,8,12.57000691,500,1.763022312,0.163137302,,,0.456,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,8,34.12761145,321,14.69822338,0.756494406,,resnet50,90,16,22.15463953,500,1.76687695,0.086663602,,,0.642,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,8,37.18139556,500,17.75200749,0.913667864,,resnet50,90,32,41.71898699,450,3.479056954,0.090979689,,,1.111111111,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,33.8434935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,16,34.30883426,254,0.465340756,0.013749785,,resnet50,10,1,17.58008771,500,1.181076161,0.07202118,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,0.508,,40327257.87,20535799.21,60863057.09,1.304311181,58018547.24,16064017.72,74082564.96,23079814.96,3757340.551,26837155.51
mobilenet,10,16,34.41973239,500,0.576238891,0.017026578,,resnet50,10,8,71.15295908,245,2.802284574,0.040998638,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,2.040816327,,38238357.36,36115499.98,74353857.34,0.25199493,72030998.62,20057918.72,92088917.34,38893896.51,14124211.78,53018108.29
mobilenet,10,16,34.6300787,500,0.786585197,0.023241844,,resnet50,10,16,114.4883824,154,3.850996614,0.034807372,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,3.246753247,,29572934.16,50649740.68,80222674.84,0.113539766,76919394.24,30235569.98,107154964.2,53509207.14,25783607.08,79292814.22
mobilenet,10,16,34.73397301,500,0.890479507,0.02631169,,resnet50,10,32,208.7573339,85,5.059658313,0.024839058,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,5.882352941,,26712122.61,58263722.94,84975845.55,0.053439431,81866506.96,32088606.36,113955113.3,61010607.59,29000420.36,90011027.95
mobilenet,10,16,34.84751746,107,1.004023959,0.029666676,,resnet50,25,1,7.585288507,500,0.547874772,0.077851721,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.214,,95143429.91,48691953.27,143835383.2,3.091002068,137113378.5,38138275.7,175251654.2,51563196.26,11892009.35,63455205.61
mobilenet,10,16,35.80260457,402,1.959111071,0.057887377,,resnet50,25,8,28.99586239,500,1.202219532,0.043255198,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,0.804,,100052890.5,87511410.45,187564301,0.663473236,182384777.4,50874797.26,233259574.6,90221222.64,38490503.73,128711726.4
mobilenet,10,16,37.08766058,500,3.244167083,0.095857926,,resnet50,25,16,47.93875288,391,2.218941169,0.048533471,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,1.278772379,,72008837.18,131514370.2,203523207.4,0.276680539,196198687.3,76694731.33,272893418.6,133972707.6,64741627.51,198714335.1
