resnet50,origin,,16.39901155,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,50,8,18.38708152,370,2.349774627,14.65%,,vgg19,25,1,13.38669715,500,2.738259997,25.72%,,,,,,,,,,,,,,
resnet50,50,8,18.0051484,500,1.967841509,12.27%,,vgg19,25,8,80.22279736,105,13.46321637,20.17%,,,,,,,,,,,,,,
resnet50,50,8,18.36856812,500,2.331261233,14.54%,,vgg19,25,16,98.18370376,86,16.93512611,20.84%,,,,,,,,,,,,,,
resnet50,50,8,18.38955701,500,2.352250124,14.67%,,vgg19,25,32,187.0711603,41,31.08247879,19.93%,,,,,,,,,,,,,,
resnet50,50,8,21.2745886,187,5.23728171,32.66%,,vgg19,50,1,7.812088199,500,1.689549308,27.60%,,,,,,,,,,,,,,
resnet50,50,8,20.7975075,500,4.760200606,29.68%,,vgg19,50,8,44.23131386,229,8.563420184,24.01%,,,,,,,,,,,,,,
resnet50,50,8,22.21580587,500,6.17849898,38.53%,,vgg19,50,16,56.36178209,190,10.7009046,23.44%,,,,,,,,,,,,,,
resnet50,50,8,22.3621293,500,6.324822405,39.44%,,vgg19,50,32,107.1690355,97,19.84680813,22.73%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,27.63375874,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,50,16,29.1298023,500,1.496043563,5.41%,,vgg19,10,1,36.18055443,395,8.721396731,31.76%,,,,,,,,,,,,,,
resnet50,50,16,28.9083293,500,1.274570556,4.61%,,vgg19,10,8,216.1363241,59,43.20796879,24.99%,,,,,,,,,,,,,,
resnet50,50,16,29.11420423,500,1.480445487,5.36%,,vgg19,10,16,259.469917,48,50.52394178,24.18%,,,,,,,,,,,,,,
resnet50,50,16,29.15582202,500,1.522063278,5.51%,,vgg19,10,32,496.8696376,21,101.1539769,25.56%,,,,,,,,,,,,,,
resnet50,50,16,31.69433142,237,4.060572683,14.69%,,vgg19,25,1,14.69666239,500,4.048225236,38.02%,,,,,,,,,,,,,,
resnet50,50,16,31.14196754,500,3.508208797,12.70%,,vgg19,25,8,87.41335202,170,20.65377103,30.94%,,,,,,,,,,,,,,
